0.2164754296164211,3.998437770863751e-06
0.2201343268331482,2.726486204079425e-07
0.2237932240498736,-3.453140530037923e-06
0.2384288129167719,2.726486204130254e-07
0.2457466073502094,2.726486204147196e-07
0.2457466073502244,3.998437770865445e-06
0.2567232990003856,3.998437770865445e-06
0.2676999906505618,3.998437770868834e-06
0.2786766823007231,7.724226921318088e-06
0.2786766823007297,2.72648620416414e-07
0.2859944767341706,3.998437770865445e-06
0.2969711683843484,2.726486204096367e-07
0.3042889628177893,-3.453140530039617e-06
0.3116067572512401,2.726486204198025e-07
0.3152656544679605,7.724226921318088e-06
0.3262423461181384,7.72422692131131e-06
0.3335601405515792,2.726486204130254e-07
0.3445368322017521,-3.453140530039617e-06
0.3481957294184725,-3.453140530039617e-06
0.3664902155020963,-3.453140530034534e-06
0.3738080099355504,7.724226921313006e-06
0.3811258043689862,3.998437770865445e-06
0.3774669071522841,3.998437770870528e-06
0.3921024960191658,7.724226921318088e-06
0.4067380848860641,7.724226921313006e-06
0.4140558793195033,3.998437770865445e-06
0.4177147765362353,3.998437770865445e-06
0.4286914681863966,3.998437770865445e-06
0.4396681598365745,3.998437770865445e-06
0.4469859542700153,3.998437770865445e-06
0.4579626459201965,1.145001607176723e-05
0.4689393375703578,7.724226921318088e-06
0.4725982347870915,3.998437770865445e-06
0.4835749264372528,3.998437770865445e-06
0.4945516180874373,7.72422692131131e-06
0.5091872069543188,2.726486204130254e-07
0.5128461041710493,3.998437770863751e-06
0.5274816930379309,2.7264862041472e-07
0.5384583846881138,3.998437770865445e-06
0.549435076338285,3.998437770870528e-06
0.5530939735550104,7.724226921318088e-06
0.5677295624219137,7.724226921313006e-06
0.5787062540720717,3.998437770867139e-06
0.5823651512888087,7.724226921313006e-06
0.5933418429389733,3.998437770865445e-06
0.6116363290225937,3.998437770865445e-06
0.6226130206727549,3.998437770865445e-06
0.6335897123229328,3.998437770862056e-06
0.6409075067563736,2.726486204130254e-07
0.6555430956232753,2.72648620416414e-07
0.6628608900567161,3.998437770865445e-06
0.6738375817068973,2.726486204130254e-07
0.6848142733570586,2.726486204130254e-07
0.6994498622239635,3.998437770862056e-06
0.7104265538741248,2.726486204130254e-07
0.7177443483075773,3.998437770867139e-06
0.7287210399577385,7.724226921316394e-06
0.7396977316079247,3.998437770865445e-06
0.7616511149082722,3.998437770860362e-06
0.7726278065584318,2.726486204130254e-07
0.7799456009918859,2.726486204181082e-07
0.7872633954253301,3.998437770867139e-06
0.8018989842922334,7.724226921318088e-06
0.8128756759423946,7.724226921316394e-06
0.8238523675925742,3.998437770868834e-06
